"m.z" "r.t" "p.value" "t.score" "log2.fc" "effect.size" "st.dev" "lower.ci" "upper.ci" "mode"
"123.901" "138.35" "0.92377290782912" "0.226139156967884" "0.0035863" "0.0613728984914662" "0.0786453714596298" "-0.482199650608321" "0.604945447591254" "negative"
"125.8988" "638.07" "0.942673203606458" "0.13435689567894" "0.063898" "0.0364637077041159" "0.154795569463699" "-0.507034659913967" "0.579962075322198" "negative"
"127.0011" "31.73" "0.994173054794906" "-0.0124145068469304" "0.011968" "-0.00336922750908847" "0.304856599648137" "-0.54682746430562" "0.540089009287443" "negative"
"128.0344" "497.92" "0.535100917711167" "-1.16175411618166" "-0.22098" "-0.315293549336908" "0.1912022327773" "-0.861769462751321" "0.231182364077505" "negative"
"128.0352" "29.49" "0.155750050111279" "2.02953746014497" "0.62972" "0.550805080359414" "0.299055669387278" "-0.00181181109936135" "1.10342197181819" "negative"
"130.0864" "61.14" "0.67076515902166" "0.896338393134604" "0.09694" "0.243261211165064" "0.156981495221679" "-0.30199523688996" "0.788517659220089" "negative"
"132.8669" "136.74" "0.87468028620641" "0.377903554198317" "0.038056" "0.102560904455266" "0.109252765208239" "-0.441217121104368" "0.646338930014901" "negative"
"132.8992" "567.71" "0.672857528057009" "0.892737030501366" "0.20359" "0.242283821551146" "0.271552667352179" "-0.302958226435758" "0.78752586953805" "negative"
"132.9218" "635.53" "0.467621585987016" "1.29317160839105" "0.29639" "0.350959519430337" "0.208799306113503" "-0.196235344562883" "0.898154383423558" "negative"
"132.9224" "549.07" "0.838886242144056" "0.437765908807375" "0.53974" "0.118807211650104" "0.717826530715879" "-0.425080226367229" "0.662694649667437" "negative"
"133.9224" "635.22" "0.481979142790356" "1.25667881614036" "0.3023" "0.341055580349191" "0.215307218975961" "-0.205932018551955" "0.888043179250337" "negative"
"134.8644" "136.92" "0.493465201153317" "1.23607975442628" "0.12062" "0.335465110567005" "0.106123422874564" "-0.211408079459005" "0.882338300593016" "negative"
"134.8937" "567.58" "0.884159377929158" "0.364350930247113" "0.099081" "0.0988827983492619" "0.187919720993445" "-0.444872683381193" "0.642638280079717" "negative"
"134.9508" "638.06" "0.805221898231461" "-0.501007192679929" "-0.39559" "-0.135970541290231" "1.13460047923588" "-0.679990982880121" "0.408049900299659" "negative"
"135.0303" "58.88" "0.73823347011334" "-0.70886020797045" "-1.0553" "-0.192380683521291" "0.367056453371752" "-0.736964137995111" "0.352202770952528" "negative"
"135.8937" "567.46" "0.942673203606458" "-0.135022471224389" "-0.009076" "-0.036644341173069" "0.317903728335301" "-0.580143110792396" "0.506854428446258" "negative"
"135.919" "636.9" "0.719691050226685" "0.782850699181393" "0.073622" "0.212461287726727" "0.0867604573618079" "-0.332369089894531" "0.757291665347985" "negative"
"135.9443" "503.2" "0.998711633817453" "-0.0041658216256575" "-0.0038198" "-0.00113058061767402" "0.280172782430361" "-0.544588510740934" "0.542327349505586" "negative"
"135.9699" "600.24" "0.933316433847219" "0.183643346622718" "0.089548" "0.0498397739782408" "0.388961840297637" "-0.493693734050409" "0.59337328200689" "negative"
"136.8907" "567.74" "0.393920307721773" "1.43896191527639" "0.089051" "0.390526190790946" "0.328569686541296" "-0.157555014703671" "0.938607396285562" "negative"
"136.8911" "637.01" "0.739802530066858" "0.693949552401677" "0.044291" "0.18833401525325" "0.0725544210019146" "-0.356202631891838" "0.732870662398338" "negative"
"137.8909" "567.34" "0.960665634480221" "0.080030858047725" "-0.0044305" "0.0217199258766386" "0.335163217568448" "-0.521752327085304" "0.565192178838581" "negative"
"137.89091" "637.01" "0.933981303432153" "0.179850474861558" "0.010437" "0.0488104098614287" "0.0697816708229027" "-0.494720007130087" "0.592340826852945" "negative"
"137.9397" "636.88" "0.652000922758903" "0.957404720988424" "0.087222" "0.259834269943873" "0.0871191821290963" "-0.285675116031351" "0.805343655919098" "negative"
"138.9406" "636.8" "0.933316433847219" "-0.183957131802646" "-0.071643" "-0.0499249335156427" "0.154808764585056" "-0.593458700154812" "0.493608833123527" "negative"
"139.9298" "634.59" "0.66861887616091" "-0.900285341535805" "0.021273" "-0.244332390817566" "1.19357712357228" "-0.789604686913291" "0.300939905278158" "negative"
"141.0157" "716.1" "0.934144084234857" "-0.171024572100093" "0.008908" "-0.0464151093679726" "0.213812455079468" "-0.589938583239658" "0.497108364503713" "negative"
"141.0159" "641.56" "0.929621345949063" "0.198190493418986" "0.017336" "0.0537877880048192" "0.084500882132363" "-0.489758173341204" "0.597333749350842" "negative"
"141.0172" "31.71" "0.076043665521256" "2.38249106858989" "0.12444" "0.64659470951401" "0.0676819955810504" "0.090554456322977" "1.20263496270504" "negative"
"141.066" "520.92" "0.940996266319879" "-0.143122340459952" "-0.005206" "-0.0388426002408648" "0.121252958899771" "-0.582346421268863" "0.504661220787133" "negative"
"141.9231" "634.82" "0.940996266319879" "-0.144268958742132" "-0.086761" "-0.0391537860097705" "0.550372588985337" "-0.582658345883381" "0.50435077386384" "negative"
"142.0202" "31.67" "0.906138121396213" "0.307795347029156" "0.051636" "0.0835339303579733" "0.277165206854593" "-0.460136352513649" "0.627204213229596" "negative"
"142.9233" "634.8" "0.731484324792119" "-0.72693653287035" "-0.18693" "-0.19728649668543" "0.278096669743454" "-0.741928024875926" "0.347355031505066" "negative"
"143.9145" "657.36" "0.755592329080472" "-0.623460847361767" "-0.1185" "-0.169203776168545" "0.179240737909101" "-0.713532568292755" "0.375125015955666" "negative"
"143.9226" "634.8" "0.657973636007444" "-0.947972760457924" "-0.2191" "-0.25727448877207" "0.3670023710796" "-0.802743727028369" "0.28819474948423" "negative"
"144.915" "657.56" "0.7313562695144" "-0.73283138957801" "-0.12558" "-0.198886327723946" "0.198498963431447" "-0.743547109107152" "0.345774453659261" "negative"
"145.0968" "31.56" "0.74232537002831" "-0.679497175172364" "-0.1661" "-0.184411721155457" "0.27933954487245" "-0.728903945510911" "0.360080503199996" "negative"
"145.918" "635" "0.831110927762633" "-0.452898467285331" "-0.11511" "-0.122914103122755" "0.236488005162307" "-0.666831738534857" "0.421003532289348" "negative"
"151.0252" "59.12" "0.0240192204732503" "2.9045951999447" "1.2105" "0.788290841600348" "0.319342706544713" "0.226233478858627" "1.35034820434207" "negative"
"153.8677" "635.74" "0.694127495150179" "0.843808198337403" "0.10965" "0.229004811007512" "0.132664070434679" "-0.316047303564861" "0.774056925579885" "negative"
"154.0501" "496.97" "0.43340628874113" "1.35815852733591" "0.26668" "0.368596604635542" "0.21100141272552" "-0.17898184263685" "0.916175051907934" "negative"
"154.0613" "33.62" "0.0943070730238333" "-2.28421482838209" "-0.30644" "-0.619923089281284" "0.13525016892055" "-1.17495731484716" "-0.0648888637154074" "negative"
"154.9464" "482.76" "0.454899864923646" "-1.31588615718986" "-0.13655" "-0.35712412053879" "0.107464507776328" "-0.904450949163452" "0.190202708085873" "negative"
"156.9437" "634.27" "0.917237200048281" "-0.250185235647076" "-0.046984" "-0.0678988693391662" "0.10226765748609" "-0.611497095388649" "0.475699356710316" "negative"
"157.1226" "505.8" "0.676539873220153" "0.886812634511258" "0.028652" "0.240675973717098" "0.21827666985707" "-0.304542510848177" "0.785894458282373" "negative"
"157.1227" "263.22" "0.949005016374633" "0.113896712556874" "-0.00071512" "0.0309109287926526" "0.07550301749783" "-0.512576050089847" "0.574397907675152" "negative"
"157.9288" "635.41" "0.906138121396213" "-0.300487494059974" "-0.023893" "-0.0815506200614206" "0.703332209149456" "-0.625210939067252" "0.462109698944411" "negative"
"158.9382" "542.72" "0.747282105919334" "0.662264275145575" "0.059982" "0.17973480877001" "0.690443699406302" "-0.364705663631234" "0.724175281171253" "negative"
"158.9386" "634.3" "0.906138121396213" "-0.301492414730873" "-0.22385" "-0.0818233498935913" "0.978581659814757" "-0.625485024868286" "0.461838325081103" "negative"
"159.1651" "634.23" "0.474793774771147" "1.28031164441435" "0.40858" "0.347469397355379" "0.554401402517013" "-0.199651759006543" "0.894590553717302" "negative"
"159.9387" "539.14" "0.726321317680811" "0.763570085731091" "0.099884" "0.207228637406435" "0.157641123300129" "-0.337535047574469" "0.751992322387338" "negative"
"159.9389" "634.27" "0.906138121396213" "-0.297732669191746" "-0.050904" "-0.080802976047591" "0.0989449468407122" "-0.624459601086524" "0.462853648991342" "negative"
"160.9381" "540.87" "0.833332978884577" "-0.449519575226812" "-0.048378" "-0.121997090774687" "0.277040226390129" "-0.665907894691191" "0.421913713141816" "negative"
"160.9382" "634.3" "0.930575123646626" "-0.194170521774188" "-0.039174" "-0.0526967902536875" "0.0955911702950708" "-0.596239215389314" "0.490845634881939" "negative"
"161.9126" "570.04" "0.948273545712409" "-0.121616102433974" "-0.072335" "-0.0330059278971669" "0.361820710970755" "-0.576496983124027" "0.510485127329693" "negative"
"161.9127" "608.14" "0.365649105765262" "-1.49518213187025" "-0.33362" "-0.405784042161964" "0.339734157432706" "-0.954231894469352" "0.142663810145424" "negative"
"161.91271" "624.08" "0.666751358878337" "-0.913228028183666" "-0.16688" "-0.247844963361378" "0.174069567087924" "-0.793169713020246" "0.29747978629749" "negative"
"162.9125" "567.78" "0.739713041386593" "-0.702523617024509" "-0.27488" "-0.19066096828877" "0.440500006217696" "-0.735224409934548" "0.353902473357008" "negative"
"162.91251" "624.05" "0.957973871635016" "-0.0887540365820351" "-0.055083" "-0.0240873475911592" "0.217282315870638" "-0.567562901919759" "0.519388206737441" "negative"
"162.9305" "642.09" "0.451435748453646" "1.32697522446995" "0.18858" "0.360133631185558" "0.328898458073685" "-0.187258444491847" "0.907525706862963" "negative"
"163.9125" "623.82" "0.755592329080472" "-0.629281099127228" "-0.086551" "-0.170783359844304" "0.204289892786361" "-0.715128474957595" "0.373561755268987" "negative"
"164.071" "127.85" "0.000876301105527489" "4.20970042447171" "0.49469" "1.14248907749876" "0.143162443282686" "0.560649063931359" "1.72432909106616" "negative"
"165.0409" "129.83" "0.0105272553054694" "-3.26039942294819" "-0.51964" "-0.884854111553323" "0.809774098295458" "-1.45164736248552" "-0.318060860621124" "negative"
"166.0138" "524.15" "0.596191840810128" "-1.05972306634976" "-0.13837" "-0.287602894837826" "0.241763798199951" "-0.833573136976111" "0.258367347300458" "negative"
"167.0204" "33.37" "0.963292700890465" "-0.0738356261439593" "-0.0027844" "-0.0200385746950964" "0.137903527849316" "-0.56350869024036" "0.523431540850168" "negative"
"167.9259" "635.93" "0.402001167959058" "-1.41952496062913" "-0.30796" "-0.385251110346922" "0.489012888561897" "-0.933208768733629" "0.162706548039786" "negative"
"168.9264" "635.94" "0.665538495546106" "-0.925322471988911" "-0.30178" "-0.251127327556604" "0.612643115803879" "-0.796501765109302" "0.294247109996094" "negative"
"171.1382" "516" "0.239201487806726" "-1.76383829316612" "-0.17367" "-0.478695817094689" "0.126571244219637" "-1.02908564807539" "0.0716940138860129" "negative"
"171.1383" "292.71" "0.844999012349367" "-0.422546494399765" "-0.044864" "-0.114676747965434" "0.0786834292739771" "-0.658534848629564" "0.429181352698696" "negative"
"172.9569" "482.65" "0.299007413775973" "-1.62946204190865" "-0.17725" "-0.44222685639515" "0.122828765189592" "-0.991606184862551" "0.107152472072251" "negative"
"173.9855" "96.75" "1.4013317838433e-06" "-7.03104029950674" "-5.7755" "-1.90818489100638" "0.948511974910538" "-2.55303492346596" "-1.26333485854679" "negative"
"174.9915" "49.09" "0.66861887616091" "-0.902055937393145" "-0.096822" "-0.244812920599666" "0.143940891630637" "-0.790092348580166" "0.300466507380834" "negative"
"174.9917" "652.93" "0.862592918955876" "0.39893519419174" "0.015064" "0.108268773555569" "0.0682449014767791" "-0.435545864713001" "0.652083411824139" "negative"
"178.8904" "638.11" "0.706666198562501" "-0.811519333911245" "-0.20112" "-0.220241794352627" "0.285547374383333" "-0.765174397227582" "0.324690808522328" "negative"
"179.0559" "30.6" "0.511824066525781" "-1.19882741796925" "-0.65486" "-0.325355035449532" "0.305743637086266" "-0.872026066192131" "0.221315995293067" "negative"
"180.0657" "56.34" "0.7313562695144" "-0.731081189024638" "-0.12267" "-0.198411333112919" "0.172741580398438" "-0.743066382006759" "0.346243715780921" "negative"
"180.9401" "637.56" "0.0674788684021405" "2.43554355162519" "0.70194" "0.660992855769186" "0.489930672704549" "0.1043926968442" "1.21759301469417" "negative"
"183.863" "636.73" "0.651698441490511" "-0.964041782102418" "-0.082998" "-0.261635531094275" "0.118712737753902" "-0.807173404590917" "0.283902342402367" "negative"
"184.8629" "634.64" "0.343242169430341" "-1.54500269814223" "-0.23797" "-0.419305064339614" "0.160156360732644" "-0.9680893540248" "0.129479225345572" "negative"
"185.8606" "636.05" "0.393920307721773" "-1.43753511393605" "-0.15587" "-0.390138964911971" "0.122220418317786" "-0.938211045041221" "0.15793311521728" "negative"
"187.0065" "191.33" "0.784806504576548" "-0.54386085169268" "0.041593" "-0.147600783924199" "0.487461992006013" "-0.691721515651585" "0.396519947803186" "negative"
"188.0092" "191.14" "0.775025078581127" "-0.572378616638495" "0.040466" "-0.155340345337138" "0.510607341508396" "-0.69953236454332" "0.388851673869045" "negative"
"188.9707" "653.01" "0.936887162827085" "-0.16280452758834" "-0.015683" "-0.0441842354044386" "0.0678697403485424" "-0.587701556846835" "0.499333086037958" "negative"
"188.9852" "141.2" "0.000157057025509716" "-4.78531652657485" "-2.1445" "-1.29870805822772" "0.825669965506106" "-1.89129300600344" "-0.706123110452003" "negative"
"194.905" "643.56" "0.757427784539832" "-0.617034036230788" "-0.042185" "-0.167459575683967" "0.0738215418416611" "-0.711770519360689" "0.376851367992755" "negative"
"195.1018" "187.37" "0.936887162827085" "0.158176337173228" "0.56487" "0.0429281704913366" "0.570908462731913" "-0.500585820198114" "0.586442161180787" "negative"
"195.81" "636.58" "0.7313562695144" "0.731026140499111" "0.13989" "0.19839639325193" "0.328316968660459" "-0.346258475561031" "0.743051262064892" "negative"
"195.9047" "643.56" "0.647282869733486" "-0.970848766450834" "-0.065402" "-0.263482908457178" "0.102568505653208" "-0.80905020168204" "0.282084384767685" "negative"
"196.0243" "633.78" "0.291677700020518" "-1.645579042825" "-0.24523" "-0.446600920022558" "0.313291016271083" "-0.996097318731967" "0.102895478686851" "negative"
"196.0244" "507.61" "0.369476735528041" "-1.48614096063719" "-0.22233" "-0.403330319013038" "0.27302148999162" "-0.951718276918739" "0.145057638892663" "negative"
"196.9002" "637.62" "0.403341360988703" "-1.41542662736034" "-0.26264" "-0.384138845690671" "0.752748290640802" "-0.932070664805298" "0.163792973423956" "negative"
"197.8312" "636.24" "0.92262963334531" "0.234624183089297" "0.065288" "0.0636756869772342" "0.156262068454035" "-0.479905626764957" "0.607257000719425" "negative"
"198.8967" "641.67" "0.915857730184232" "-0.253710539261009" "-0.041601" "-0.0688556169619596" "0.0911884417880565" "-0.612457825199259" "0.47474659127534" "negative"
"199.0061" "210.94" "7.1122938200784e-05" "-5.12899603328054" "-1.9446" "-1.39198074820083" "0.403556903541146" "-1.99153171385575" "-0.792429782545909" "negative"
"199.1695" "515.51" "0.933316433847219" "0.183204679344133" "0.006769" "0.0497207221398898" "0.135092450143957" "-0.49381242509471" "0.59325386937449" "negative"
"199.1696" "352.04" "0.518752807911475" "1.18521707378193" "0.10467" "0.321661264395275" "0.135223420384154" "-0.224937431052577" "0.868259959843127" "negative"
"199.8269" "636.24" "0.55590564665614" "-1.12951048002417" "-0.391" "-0.306542807380393" "0.655070619143135" "-0.852853950914057" "0.239768336153272" "negative"
"199.85" "608.64" "0.726321317680811" "-0.760904495755546" "-0.10863" "-0.206505211241844" "0.15523626327065" "-0.751259806029284" "0.338249383545595" "negative"
"199.8962" "641.24" "0.726321317680811" "-0.752078376753576" "-0.080336" "-0.204109852061928" "0.12769582340933" "-0.748834573844188" "0.340614869720332" "negative"
"200.8519" "635.85" "0.821996946976279" "-0.477952088961697" "-0.078409" "-0.129713515487264" "0.167533728042237" "-0.673683397807803" "0.414256366833274" "negative"
"200.8923" "640.43" "0.906138121396213" "-0.304477416806322" "-0.06239" "-0.0826334627100962" "0.128888123360426" "-0.626299192111183" "0.46103226669099" "negative"
"201.0248" "35.48" "0.0344025841710871" "2.74286302098093" "0.23554" "0.744397635596414" "0.0907246123732104" "0.184324082741021" "1.30447118845181" "negative"
"202.891" "640.93" "0.690545088460572" "-0.853710067146193" "-0.152" "-0.231692122649715" "0.371041812879339" "-0.776781816007748" "0.313397570708317" "negative"
"202.9868" "652.99" "0.896032248066649" "0.331017796369663" "0.013615" "0.089836372823966" "0.0700340870247255" "-0.453867160465682" "0.633539906113614" "negative"
"203.8679" "137.84" "0.905285969574651" "0.314995817518836" "0.025698" "0.0854880976520378" "0.0877209599665089" "-0.458192236648964" "0.629168431953039" "negative"
"203.8681" "641.1" "0.825514910417106" "0.470621397217442" "0.2323" "0.127724006875289" "0.334049804201292" "-0.416230297455253" "0.671678311205831" "negative"
"204.9804" "118.14" "4.01409331886677e-05" "-5.38983833560062" "-2.6121" "-1.46277188564566" "0.606689106347212" "-2.06787393509441" "-0.857669836196902" "negative"
"205.159" "427.7" "0.737319716857428" "-0.714150269907987" "-0.054931" "-0.193816376652278" "0.080486465321047" "-0.738416675769192" "0.350783922464635" "negative"
"205.866" "137.87" "0.906958904189327" "0.277308466550825" "0.022815" "0.0752599620368488" "0.0880189387251034" "-0.468370336450729" "0.618890260524427" "negative"
"205.8661" "641.55" "0.694127495150179" "0.843052207003753" "0.26885" "0.228799639200902" "0.344743894586824" "-0.316249624200989" "0.773848902602792" "negative"
"207.0109" "627.21" "0.689490267854263" "0.858561628198298" "0.28458" "0.23300880910052" "0.278665253730959" "-0.312099455584118" "0.778117073785157" "negative"
"207.011" "488.69" "0.642033500055714" "0.979502322990702" "0.38824" "0.265831435153007" "0.563879651240956" "-0.279773555196033" "0.811436425502048" "negative"
"207.0111" "528.48" "0.727730012738123" "0.748570413892056" "0.26686" "0.203157810622053" "0.361323625883425" "-0.34155513440152" "0.747870755645625" "negative"
"209.8681" "637.8" "0.755328315432513" "-0.639892861438895" "-0.24028" "-0.173663332600469" "0.866140412665585" "-0.718038597652064" "0.370711932451126" "negative"
"210.9985" "601.8" "0.615551014109749" "1.02056535179724" "0.092226" "0.27697571079499" "0.291530507452895" "-0.268812683412049" "0.822764105002029" "negative"
"210.9986" "532.08" "0.665887167849725" "-0.923649003456017" "-0.069632" "-0.250673157585445" "0.22283873285687" "-0.796040681289716" "0.294694366118825" "negative"
"212.2225" "496.56" "0.926255968614854" "0.212755064932988" "0.087811" "0.0577405310020324" "0.266179893719639" "-0.48581884885995" "0.601299910864015" "negative"
"212.8338" "137.55" "0.966272033211205" "-0.0681812991600656" "-0.0075134" "-0.0185040220741659" "0.0762192055208922" "-0.561972337048663" "0.524964292900332" "negative"
"213.0144" "627.53" "0.632803057146511" "0.994658771700035" "0.12406" "0.269944810300422" "0.118673589322663" "-0.275727005089304" "0.815616625690148" "negative"
"213.0147" "481.62" "0.651698441490511" "-0.964636492062238" "-0.11603" "-0.261796932040866" "0.141009125584469" "-0.807337367679484" "0.283743503597752" "negative"
"213.0148" "523.98" "0.263489441650558" "-1.707089877679" "-0.25174" "-0.463294615507397" "0.16119714828577" "-1.01324816654906" "0.0866589355342676" "negative"
"214.8315" "137.61" "0.939231540872362" "-0.150002808436829" "-0.016319" "-0.0407099206482662" "0.077620420209123" "-0.584218263678451" "0.502798422381918" "negative"
"214.8582" "608.8" "0.76787142206802" "-0.593287685304322" "-0.068349" "-0.161014949266793" "0.226292591910756" "-0.705261544146409" "0.383231645612824" "negative"
"214.8583" "636.19" "0.773962059759806" "-0.583849437811519" "-0.10136" "-0.158453461848692" "0.16980319321222" "-0.702675179800807" "0.385768256103423" "negative"
"215.0324" "32.83" "0.212548425928705" "1.83719831058954" "0.21778" "0.498605314251341" "0.16357997464887" "-0.0523691050033983" "1.04957973350608" "negative"
"215.8579" "636.2" "0.886043657939403" "-0.360108816221039" "-0.064617" "-0.0977315124021385" "0.16737631776988" "-0.641480106661048" "0.446017081856771" "negative"
"216.0511" "494.52" "0.906159735016055" "0.290860861309485" "0.087105" "0.0789380059412825" "0.284941171902121" "-0.464709552808876" "0.622585564691441" "negative"
"216.8294" "137.58" "0.942673203606458" "-0.134059217189141" "-0.012295" "-0.0363829194320515" "0.076378053687153" "-0.579881107898002" "0.507115269033899" "negative"
"216.8531" "608.71" "0.595816930630727" "-1.06227994996605" "-0.17917" "-0.288296818706393" "0.148568280212818" "-0.834279170932321" "0.257685533519536" "negative"
"216.8532" "636.16" "0.78081707090996" "-0.554393030572409" "-0.095384" "-0.150459158183423" "0.166900494581749" "-0.694605794665272" "0.393687478298426" "negative"
"217.0023" "241.61" "0.886043657939403" "0.359392297949276" "-0.045462" "0.097537053363068" "0.255563984108117" "-0.446210385514972" "0.641284492241108" "negative"
"217.0024" "118.01" "0.515429313058058" "1.19238335829199" "0.064982" "0.323606153806265" "0.0753333619886852" "-0.223030526748586" "0.870242834361115" "negative"
"217.00241" "708.6" "0.689490267854263" "0.861836381428165" "0.20918" "0.233897558754741" "0.242374989088746" "-0.311223300514399" "0.779018418023882" "negative"
"217.00242" "91.52" "0.97911114970708" "0.038310035216423" "0.10709" "0.0103971286267594" "0.241922857795784" "-0.533064053538539" "0.553858310792058" "negative"
"217.0025" "49.19" "0.919589537422482" "-0.244623400695484" "-0.068658" "-0.066389418536894" "0.141469067580514" "-0.609981475172307" "0.477202638098519" "negative"
"217.0026" "653.02" "0.76787142206802" "0.593663279631257" "0.027179" "0.161116883459924" "0.0689139114514245" "-0.38313070962483" "0.705364476544678" "negative"
"217.0027" "636.94" "0.659330589525144" "0.942327714678735" "0.10004" "0.255742455018026" "0.3662091798659" "-0.289702943490484" "0.801187853526536" "negative"
"217.004" "23.23" "0.439400367160807" "1.34755313542894" "0.052184" "0.365718360771473" "0.336336405394796" "-0.1817962232042" "0.913232944747146" "negative"
"217.0046" "5.64" "0.737249391490918" "0.716494602700531" "0.048509" "0.194452615419753" "0.0774393845155871" "-0.350155188414771" "0.739060419254278" "negative"
"217.8529" "608.54" "0.763250618534376" "-0.605606243639819" "-0.11512" "-0.164358136888179" "0.153259205455183" "-0.708637798848066" "0.379921525071708" "negative"
"217.8532" "636.15" "0.7761913278758" "-0.568747247854808" "-0.097606" "-0.154354812222331" "0.168667384279469" "-0.698537552035751" "0.389827927591089" "negative"
"218.0055" "653.23" "0.755328315432513" "0.641734402537733" "0.033126" "0.174163116523086" "0.0710600455447208" "-0.370217431846854" "0.718543664893026" "negative"
"218.8521" "608.57" "0.906138121396213" "0.300998767856677" "0.003902" "0.081689376901444" "0.155987526487634" "-0.461971631415777" "0.625350385218665" "negative"
"218.8525" "636.16" "0.7761913278758" "-0.569103044385912" "-0.10157" "-0.154451373404745" "0.175704297619538" "-0.698635019797527" "0.389732272988036" "negative"
"219.853" "636.2" "0.7761913278758" "-0.56556837972513" "-0.098692" "-0.153492085246356" "0.175048675675095" "-0.69766675031127" "0.390682579818559" "negative"
"223.0278" "498.63" "0.606932903404601" "1.03426522627773" "0.10441" "0.280693779868523" "0.0951808710856417" "-0.265157464648563" "0.82654502438561" "negative"
"223.7972" "136.92" "0.44585310968073" "1.33637487731473" "0.13786" "0.362684644232714" "0.0975975923280024" "-0.184763160743397" "0.910132449208826" "negative"
"225.1852" "370.54" "0.00101961995074515" "4.15781423181438" "1.0739" "1.12840745590892" "0.255886593272612" "0.547477457394697" "1.70933745442314" "negative"
"227.201" "515.86" "0.942673203606458" "0.133245771584497" "0.021527" "0.0361621548586291" "0.114744212153727" "-0.507335546076819" "0.579659855794077" "negative"
"227.2014" "415.2" "0.519250275989699" "1.1835548016299" "0.66583" "0.321210133059068" "0.379473864900783" "-0.225379783806552" "0.867800049924688" "negative"
"228.2044" "415.21" "0.00314437021741043" "3.75346353380604" "0.78511" "1.01866894500015" "0.20247190952238" "0.444488506067455" "1.59284938393285" "negative"
"230.0121" "133.47" "0.000276632612727854" "4.57656397109905" "3.6857" "1.24205378583707" "1.65542715888249" "0.653501470471662" "1.83060610120248" "negative"
